Time,Ticker,latestPrice,latestVolume,Close,Open,low,high
14:21,ARAY,4.64,303510,4.67,4.69,4.57,4.76
14:21,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:21,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:21,ACET,0.1839,2430303,0.1629,0.1557,0.15,0.195
14:21,AKAO,0.4567,1435745,0.4713,0.48,0.4518,0.488
14:21,ACHV,3.299,251832,3.15,3.14,3.09,3.43
14:21,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:21,ACIW,32.375,327918,32.76,32.91,32.18,33.74
14:21,ACRS,6.17,212594,5.98,5.98,5.98,6.3
14:21,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:21,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:21,ACOR,13.08,245460,13.04,13.07,12.87,13.16
14:21,ATVI,45.225,5525367,45.52,45.34,44.87,45.71
14:21,ADMS,7.29,208584,7.2,7.21,7.17,7.34
14:21,ADMP,2.12,422091,2.02,2.04,2.04,2.24
14:21,ADAP,4.065,147270,3.98,3.92,3.87,4.15
14:21,ADUS,62.585,87564,62.04,62.33,61.35,62.73
14:21,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:21,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:21,ADIL,3.2,138693,2.94,2.93,2.894,3.24
14:21,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:22,YI,6.25,35452,6.41,6.46,6.25,6.667
14:22,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:22,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:22,TURN,1.87,14560,1.86,1.87,1.87,1.879
14:22,FLWS,18.095,161202,18.21,18.29,18.06,18.38
14:22,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:22,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:22,SRCE,45.01,17130,44.58,44.5,44.35,45.29
14:22,VNET,7.74,121197,7.91,7.93,7.68,8.01
14:22,TWOU,71.47,410962,68.13,68.23,68.05,72.06
14:22,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:22,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:22,JOBS,74.525,191184,73.68,73.58,73.33,74.9
14:22,EGHT,20.135,320945,20.14,20.17,19.95,20.42
14:22,AAON,45.34,79895,44.93,45,44.46,45.38
14:22,ABEO,7.32,128679,7.17,7.18,7.01,7.37
14:22,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:22,ABIL,1.831,187050,1.68,1.68,1.665,1.95
14:22,ABMD,283.67,587338,276.39,277.75,275,286.9
14:22,AXAS,1.24,883795,1.33,1.31,1.24,1.34
14:22,ACIU,5,96339,5.02,5.02,4.97,5.09
14:22,ACIA,57.99,1436388,55.35,56.59,56.03,59.55
14:22,ACTG,3.25,42818,3.2,3.2,3.21,3.26
14:22,ACHC,29.62,367624,29.2,29.16,28.95,29.61
14:22,ACAD,26.74,346799,26.24,26.27,26.27,26.89
14:22,ACAMU,10,3500,10,10,10,10
14:22,ACST,1.01,239938,1.02,1.01,1,1.05
14:22,AXDX,21.162,103197,20.69,20.75,20.566,21.615
14:22,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:22,ARAY,4.64,306643,4.67,4.69,4.57,4.76
14:22,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:22,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:22,ACET,0.1848,2430303,0.1629,0.1557,0.15,0.195
14:22,AKAO,0.4567,1499556,0.4713,0.48,0.4518,0.488
14:22,ACHV,3.299,251832,3.15,3.14,3.09,3.43
14:22,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:22,ACIW,32.375,328278,32.76,32.91,32.18,33.74
14:22,ACRS,6.17,214709,5.98,5.98,5.98,6.3
14:22,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:22,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:22,ACOR,13.08,245460,13.04,13.07,12.87,13.16
14:22,ATVI,45.215,5543110,45.52,45.34,44.87,45.71
14:22,ADMS,7.29,208584,7.2,7.21,7.17,7.34
14:22,ADMP,2.12,422091,2.02,2.04,2.04,2.24
14:22,ADAP,4.065,147270,3.98,3.92,3.87,4.15
14:22,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:22,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:22,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:22,ADIL,3.2,138693,2.94,2.93,2.894,3.24
14:22,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:23,YI,6.25,35453,6.41,6.46,6.25,6.667
14:23,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:23,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:23,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:23,FLWS,18.095,161202,18.21,18.29,18.06,18.38
14:23,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:23,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:23,SRCE,45.01,17130,44.58,44.5,44.35,45.29
14:23,VNET,7.74,121197,7.91,7.93,7.68,8.01
14:23,TWOU,71.47,412266,68.13,68.23,68.05,72.06
14:23,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:23,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:23,JOBS,74.63,192186,73.68,73.58,73.33,74.9
14:23,EGHT,20.135,321305,20.14,20.17,19.95,20.42
14:23,AAON,45.34,79895,44.93,45,44.46,45.38
14:23,ABEO,7.26,129305,7.17,7.18,7.01,7.37
14:23,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:23,ABIL,1.824,187050,1.68,1.68,1.665,1.95
14:23,ABMD,283.67,588099,276.39,277.75,275,286.9
14:23,AXAS,1.24,886947,1.33,1.31,1.24,1.34
14:23,ACIU,5,96837,5.02,5.02,4.97,5.09
14:23,ACIA,58.015,1441398,55.35,56.59,56.03,59.55
14:23,ACTG,3.25,49679,3.2,3.2,3.21,3.26
14:23,ACHC,29.62,367624,29.2,29.16,28.95,29.62
14:23,ACAD,26.7,351806,26.24,26.27,26.27,26.89
14:23,ACAMU,10,3500,10,10,10,10
14:23,ACST,1.01,239938,1.02,1.01,1,1.05
14:23,AXDX,21.162,103197,20.69,20.75,20.566,21.615
14:23,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:23,ARAY,4.64,308442,4.67,4.69,4.57,4.76
14:23,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:23,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:23,ACET,0.1852,2430303,0.1629,0.1557,0.15,0.195
14:23,AKAO,0.4567,1506250,0.4713,0.48,0.4518,0.488
14:23,ACHV,3.299,251832,3.15,3.14,3.09,3.43
14:23,ACHN,2.95,336024,2.91,2.91,2.9,2.99
14:23,ACIW,32.375,328819,32.76,32.91,32.18,33.74
14:23,ACRS,6.17,214709,5.98,5.98,5.98,6.3
14:23,ACMR,15.075,29791,15.08,15.08,14.6,15.23
14:23,ACNB,36.08,9205,35.8,36.12,35.705,36.194
14:23,ACOR,13.08,245460,13.04,13.07,12.87,13.16
14:23,ATVI,45.18,5567750,45.52,45.34,44.87,45.71
14:23,ADMS,7.29,209373,7.2,7.21,7.17,7.34
14:23,ADMP,2.125,422091,2.02,2.04,2.04,2.24
14:23,ADAP,4.065,147270,3.98,3.92,3.87,4.15
14:23,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:23,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:23,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:23,ADIL,3.23,138693,2.94,2.93,2.894,3.24
14:23,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:24,YI,6.25,35453,6.41,6.46,6.25,6.667
14:24,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:24,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:24,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:24,FLWS,18.095,161202,18.21,18.29,18.06,18.38
14:24,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:24,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:24,SRCE,45.01,17130,44.58,44.5,44.35,45.29
14:24,VNET,7.74,121197,7.91,7.93,7.68,8.01
14:24,TWOU,71.47,412968,68.13,68.23,68.05,72.06
14:24,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:24,TPNL,7.76,173506,7.93,7.94,7.63,7.965
14:24,JOBS,74.63,192186,73.68,73.58,73.33,74.9
14:24,EGHT,20.15,323561,20.14,20.17,19.95,20.42
14:24,AAON,45.34,80297,44.93,45,44.46,45.38
14:24,ABEO,7.26,129395,7.17,7.18,7.01,7.37
14:24,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:24,ABIL,1.823,187050,1.68,1.68,1.665,1.95
14:24,ABMD,283.67,588099,276.39,277.75,275,286.9
14:24,AXAS,1.245,889638,1.33,1.31,1.24,1.34
14:24,ACIU,5,96837,5.02,5.02,4.97,5.09
14:24,ACIA,58.015,1441398,55.35,56.59,56.03,59.55
14:24,ACTG,3.255,49679,3.2,3.2,3.21,3.26
14:24,ACHC,29.62,367748,29.2,29.16,28.95,29.62
14:24,ACAD,26.7,351806,26.24,26.27,26.27,26.89
14:24,ACAMU,10,3500,10,10,10,10
14:24,ACST,1.01,239938,1.02,1.01,1,1.05
14:24,AXDX,21.162,103501,20.69,20.75,20.566,21.615
14:24,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:24,ARAY,4.64,308582,4.67,4.69,4.57,4.76
14:24,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:24,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:24,ACET,0.1854,2430303,0.1629,0.1557,0.15,0.195
14:24,AKAO,0.4567,1513004,0.4713,0.48,0.4518,0.488
14:24,ACHV,3.343,256235,3.15,3.14,3.09,3.43
14:24,ACHN,2.95,341546,2.91,2.91,2.9,2.99
14:24,ACIW,32.375,328819,32.76,32.91,32.18,33.74
14:24,ACRS,6.18,216105,5.98,5.98,5.98,6.3
14:24,ACMR,15.09,29791,15.08,15.08,14.6,15.23
14:24,ACNB,35.95,9403,35.8,36.12,35.705,36.194
14:24,ACOR,13.08,245460,13.04,13.07,12.87,13.16
14:24,ATVI,45.16,5579636,45.52,45.34,44.87,45.71
14:24,ADMS,7.295,210008,7.2,7.21,7.17,7.34
14:24,ADMP,2.12,422091,2.02,2.04,2.04,2.24
14:24,ADAP,4.065,147270,3.98,3.92,3.87,4.15
14:24,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:24,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:24,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:24,ADIL,3.23,138693,2.94,2.93,2.894,3.24
14:24,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:25,YI,6.25,35453,6.41,6.46,6.25,6.667
14:25,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:25,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:25,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:25,FLWS,18.095,161790,18.21,18.29,18.06,18.38
14:25,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:25,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:25,SRCE,45.01,17130,44.58,44.5,44.35,45.29
14:25,VNET,7.74,121197,7.91,7.93,7.68,8.01
14:25,TWOU,71.455,415026,68.13,68.23,68.05,72.06
14:25,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:25,TPNL,7.78,176967,7.93,7.94,7.63,7.965
14:25,JOBS,74.63,192186,73.68,73.58,73.33,74.9
14:25,EGHT,20.14,327685,20.14,20.17,19.95,20.42
14:25,AAON,45.34,80600,44.93,45,44.46,45.38
14:25,ABEO,7.26,129607,7.17,7.18,7.01,7.37
14:25,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:25,ABIL,1.829,187050,1.68,1.68,1.665,1.95
14:25,ABMD,283.67,589117,276.39,277.75,275,286.9
14:25,AXAS,1.245,890903,1.33,1.31,1.24,1.34
14:25,ACIU,5,96837,5.02,5.02,4.97,5.09
14:25,ACIA,58.015,1442242,55.35,56.59,56.03,59.55
14:25,ACTG,3.25,49679,3.2,3.2,3.21,3.26
14:25,ACHC,29.62,368746,29.2,29.16,28.95,29.62
14:25,ACAD,26.7,351806,26.24,26.27,26.27,26.89
14:25,ACAMU,10,3500,10,10,10,10
14:25,ACST,1.01,239938,1.02,1.01,1,1.05
14:25,AXDX,21.162,103501,20.69,20.75,20.566,21.615
14:25,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:25,ARAY,4.64,308721,4.67,4.69,4.57,4.76
14:25,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:25,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:25,ACET,0.183,2430303,0.1629,0.1557,0.15,0.195
14:25,AKAO,0.4567,1513004,0.4713,0.48,0.4518,0.488
14:25,ACHV,3.343,256235,3.15,3.14,3.09,3.43
14:25,ACHN,2.95,341546,2.91,2.91,2.9,2.99
14:25,ACIW,32.375,330088,32.76,32.91,32.18,33.74
14:25,ACRS,6.19,216472,5.98,5.98,5.98,6.3
14:25,ACMR,15.09,29791,15.08,15.08,14.6,15.23
14:25,ACNB,35.95,9403,35.8,36.12,35.705,36.194
14:25,ACOR,13.08,245964,13.04,13.07,12.87,13.16
14:25,ATVI,45.195,5586306,45.52,45.34,44.87,45.71
14:25,ADMS,7.295,210008,7.2,7.21,7.17,7.34
14:25,ADMP,2.12,422091,2.02,2.04,2.04,2.24
14:25,ADAP,4.065,150068,3.98,3.92,3.87,4.15
14:25,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:25,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:25,IOTS,5.895,38810,6.04,6.02,5.81,6.1
14:25,ADIL,3.21,138693,2.94,2.93,2.894,3.24
14:25,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:26,YI,6.25,35453,6.41,6.46,6.25,6.667
14:26,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:26,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:26,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:26,FLWS,18.095,162907,18.21,18.29,18.06,18.38
14:26,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:26,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:26,SRCE,45.11,17130,44.58,44.5,44.35,45.29
14:26,VNET,7.755,121893,7.91,7.93,7.68,8.01
14:26,TWOU,71.455,415026,68.13,68.23,68.05,72.06
14:26,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:26,TPNL,7.78,176967,7.93,7.94,7.63,7.965
14:26,JOBS,74.63,192186,73.68,73.58,73.33,74.9
14:26,EGHT,20.14,327685,20.14,20.17,19.95,20.42
14:26,AAON,45.34,80600,44.93,45,44.46,45.38
14:26,ABEO,7.26,129698,7.17,7.18,7.01,7.37
14:26,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:26,ABIL,1.827,187050,1.68,1.68,1.665,1.95
14:26,ABMD,283.67,589117,276.39,277.75,275,286.9
14:26,AXAS,1.245,890903,1.33,1.31,1.24,1.34
14:26,ACIU,5,96837,5.02,5.02,4.97,5.09
14:26,ACIA,58.015,1443510,55.35,56.59,56.03,59.55
14:26,ACTG,3.26,49679,3.2,3.2,3.21,3.26
14:26,ACHC,29.62,368996,29.2,29.16,28.95,29.62
14:26,ACAD,26.7,354533,26.24,26.27,26.27,26.89
14:26,ACAMU,10,3500,10,10,10,10
14:26,ACST,1.01,239938,1.02,1.01,1,1.05
14:26,AXDX,21.162,103501,20.69,20.75,20.566,21.615
14:26,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:26,ARAY,4.64,308721,4.67,4.69,4.57,4.76
14:26,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:26,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:26,ACET,0.1852,2430303,0.1629,0.1557,0.15,0.195
14:26,AKAO,0.453,1520851,0.4713,0.48,0.4518,0.488
14:26,ACHV,3.331,257768,3.15,3.14,3.09,3.43
14:26,ACHN,2.95,341546,2.91,2.91,2.9,2.99
14:26,ACIW,32.375,330088,32.76,32.91,32.18,33.74
14:26,ACRS,6.19,216573,5.98,5.98,5.98,6.3
14:26,ACMR,15.09,29791,15.08,15.08,14.6,15.23
14:26,ACNB,35.95,9413,35.8,36.12,35.705,36.194
14:26,ACOR,13.13,247388,13.04,13.07,12.87,13.16
14:26,ATVI,45.205,5594078,45.52,45.34,44.87,45.71
14:26,ADMS,7.32,210008,7.2,7.21,7.17,7.34
14:26,ADMP,2.12,422091,2.02,2.04,2.04,2.24
14:26,ADAP,4.065,150068,3.98,3.92,3.87,4.15
14:26,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:26,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:26,IOTS,5.895,39607,6.04,6.02,5.81,6.1
14:26,ADIL,3.22,138693,2.94,2.93,2.894,3.24
14:26,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:27,YI,6.25,35453,6.41,6.46,6.25,6.667
14:27,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:27,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:27,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:27,FLWS,18.12,163440,18.21,18.29,18.06,18.38
14:27,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:27,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:27,SRCE,45.11,17130,44.58,44.5,44.35,45.29
14:27,VNET,7.755,122184,7.91,7.93,7.68,8.01
14:27,TWOU,71.425,418452,68.13,68.23,68.05,72.06
14:27,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:27,TPNL,7.78,176967,7.93,7.94,7.63,7.965
14:27,JOBS,74.63,192186,73.68,73.58,73.33,74.9
14:27,EGHT,20.14,328966,20.14,20.17,19.95,20.42
14:27,AAON,45.34,81050,44.93,45,44.46,45.38
14:27,ABEO,7.26,129789,7.17,7.18,7.01,7.37
14:27,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:27,ABIL,1.81,187050,1.68,1.68,1.665,1.95
14:27,ABMD,284.03,590415,276.39,277.75,275,286.9
14:27,AXAS,1.245,890903,1.33,1.31,1.24,1.34
14:27,ACIU,5,96837,5.02,5.02,4.97,5.09
14:27,ACIA,58.015,1443510,55.35,56.59,56.03,59.55
14:27,ACTG,3.25,49679,3.2,3.2,3.21,3.26
14:27,ACHC,29.62,369623,29.2,29.16,28.95,29.62
14:27,ACAD,26.7,355732,26.24,26.27,26.27,26.89
14:27,ACAMU,10,3500,10,10,10,10
14:27,ACST,1.01,239938,1.02,1.01,1,1.05
14:27,AXDX,21.162,103501,20.69,20.75,20.566,21.615
14:27,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:27,ARAY,4.64,308721,4.67,4.69,4.57,4.76
14:27,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:27,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:27,ACET,0.186,2430303,0.1629,0.1557,0.15,0.195
14:27,AKAO,0.453,1527350,0.4713,0.48,0.4518,0.488
14:27,ACHV,3.331,257768,3.15,3.14,3.09,3.43
14:27,ACHN,2.95,341546,2.91,2.91,2.9,2.99
14:27,ACIW,32.375,331184,32.76,32.91,32.18,33.74
14:27,ACRS,6.19,217131,5.98,5.98,5.98,6.3
14:27,ACMR,15.09,29791,15.08,15.08,14.6,15.23
14:27,ACNB,35.95,9413,35.8,36.12,35.705,36.194
14:27,ACOR,13.13,247388,13.04,13.07,12.87,13.16
14:27,ATVI,45.205,5598282,45.52,45.34,44.87,45.71
14:27,ADMS,7.32,210008,7.2,7.21,7.17,7.34
14:27,ADMP,2.125,423762,2.02,2.04,2.04,2.24
14:27,ADAP,4.065,150068,3.98,3.92,3.87,4.15
14:27,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:27,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:27,IOTS,5.895,39607,6.04,6.02,5.81,6.1
14:27,ADIL,3.24,141525,2.94,2.93,2.894,3.24
14:27,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:28,YI,6.25,35453,6.41,6.46,6.25,6.667
14:28,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:28,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:28,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:28,FLWS,18.12,163440,18.21,18.29,18.06,18.38
14:28,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:28,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:28,SRCE,45.11,17130,44.58,44.5,44.35,45.29
14:28,VNET,7.755,122184,7.91,7.93,7.68,8.01
14:28,TWOU,71.425,418452,68.13,68.23,68.05,72.06
14:28,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:28,TPNL,7.78,176967,7.93,7.94,7.63,7.965
14:28,JOBS,74.63,192186,73.68,73.58,73.33,74.9
14:28,EGHT,20.15,330856,20.14,20.17,19.95,20.42
14:28,AAON,45.34,81256,44.93,45,44.46,45.38
14:28,ABEO,7.26,130955,7.17,7.18,7.01,7.37
14:28,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:28,ABIL,1.819,187050,1.68,1.68,1.665,1.95
14:28,ABMD,284.03,592318,276.39,277.75,275,286.9
14:28,AXAS,1.245,890903,1.33,1.31,1.24,1.34
14:28,ACIU,5,96837,5.02,5.02,4.97,5.09
14:28,ACIA,58.075,1445136,55.35,56.59,56.03,59.55
14:28,ACTG,3.255,49679,3.2,3.2,3.21,3.26
14:28,ACHC,29.62,370000,29.2,29.16,28.95,29.62
14:28,ACAD,26.7,355732,26.24,26.27,26.27,26.89
14:28,ACAMU,10,3500,10,10,10,10
14:28,ACST,1.01,239938,1.02,1.01,1,1.05
14:28,AXDX,21.162,103501,20.69,20.75,20.566,21.615
14:28,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:28,ARAY,4.64,308721,4.67,4.69,4.57,4.76
14:28,ACRX,3.295,908235,3.24,3.25,3.2,3.35
14:28,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:28,ACET,0.1874,2430303,0.1629,0.1557,0.15,0.195
14:28,AKAO,0.453,1527350,0.4713,0.48,0.4518,0.488
14:28,ACHV,3.332,260768,3.15,3.14,3.09,3.43
14:28,ACHN,2.95,341546,2.91,2.91,2.9,2.99
14:28,ACIW,32.375,331368,32.76,32.91,32.18,33.74
14:28,ACRS,6.19,218154,5.98,5.98,5.98,6.3
14:28,ACMR,15.09,29791,15.08,15.08,14.6,15.23
14:28,ACNB,35.95,9413,35.8,36.12,35.705,36.194
14:28,ACOR,13.13,247857,13.04,13.07,12.87,13.16
14:28,ATVI,45.205,5603245,45.52,45.34,44.87,45.71
14:28,ADMS,7.32,210807,7.2,7.21,7.17,7.34
14:28,ADMP,2.12,424603,2.02,2.04,2.04,2.24
14:28,ADAP,4.065,150068,3.98,3.92,3.87,4.15
14:28,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:28,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:28,IOTS,5.895,39607,6.04,6.02,5.81,6.1
14:28,ADIL,3.24,141525,2.94,2.93,2.894,3.24
14:28,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:29,YI,6.25,35453,6.41,6.46,6.25,6.667
14:29,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:29,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:29,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:29,FLWS,18.12,163584,18.21,18.29,18.06,18.38
14:29,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:29,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:29,SRCE,45.11,17587,44.58,44.5,44.35,45.29
14:29,VNET,7.755,122184,7.91,7.93,7.68,8.01
14:29,TWOU,71.435,420147,68.13,68.23,68.05,72.06
14:29,QFIN,15.2,12705,15.565,15.04,14.99,15.432
14:29,TPNL,7.78,176967,7.93,7.94,7.63,7.965
14:29,JOBS,74.63,192914,73.68,73.58,73.33,74.9
14:29,EGHT,20.15,331039,20.14,20.17,19.95,20.42
14:29,AAON,45.34,81256,44.93,45,44.46,45.38
14:29,ABEO,7.26,133349,7.17,7.18,7.01,7.37
14:29,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:29,ABIL,1.81,187050,1.68,1.68,1.665,1.95
14:29,ABMD,284.03,592318,276.39,277.75,275,286.9
14:29,AXAS,1.245,890903,1.33,1.31,1.24,1.34
14:29,ACIU,5,96837,5.02,5.02,4.97,5.09
14:29,ACIA,58.075,1446827,55.35,56.59,56.03,59.55
14:29,ACTG,3.26,49679,3.2,3.2,3.21,3.26
14:29,ACHC,29.62,370252,29.2,29.16,28.95,29.62
14:29,ACAD,26.7,355732,26.24,26.27,26.27,26.89
14:29,ACAMU,10,3500,10,10,10,10
14:29,ACST,1.01,239938,1.02,1.01,1,1.05
14:29,AXDX,21.13,103942,20.69,20.75,20.566,21.615
14:29,XLRN,44.64,92941,44.02,44.11,43.95,45.179
14:29,ARAY,4.64,308861,4.67,4.69,4.57,4.76
14:29,ACRX,3.295,910020,3.24,3.25,3.2,3.35
14:29,ACER,23.69,13505,23.89,23.89,23.54,23.97
14:29,ACET,0.186,2430303,0.1629,0.1557,0.15,0.195
14:29,AKAO,0.453,1527350,0.4713,0.48,0.4518,0.488
14:29,ACHV,3.332,260768,3.15,3.14,3.09,3.43
14:29,ACHN,2.95,345797,2.91,2.91,2.9,2.99
14:29,ACIW,32.395,331475,32.76,32.91,32.18,33.74
14:29,ACRS,6.19,218154,5.98,5.98,5.98,6.3
14:29,ACMR,15.09,29791,15.08,15.08,14.6,15.23
14:29,ACNB,35.95,9413,35.8,36.12,35.705,36.194
14:29,ACOR,13.13,247948,13.04,13.07,12.87,13.16
14:29,ATVI,45.205,5617759,45.52,45.34,44.87,45.71
14:29,ADMS,7.3,210807,7.2,7.21,7.17,7.34
14:29,ADMP,2.12,425447,2.02,2.04,2.04,2.24
14:29,ADAP,4.065,150068,3.98,3.92,3.87,4.15
14:29,ADUS,62.58,88381,62.04,62.33,61.35,62.73
14:29,AEY,1.365,12504,1.37,1.36,1.34,1.38
14:29,IOTS,5.895,39607,6.04,6.02,5.81,6.1
14:29,ADIL,3.24,141525,2.94,2.93,2.894,3.24
14:29,ADILW,0.36,2200,0.36,0.3501,0.3501,0.36
14:30,YI,6.25,35453,6.41,6.46,6.25,6.667
14:30,PIH,5.46,1006,5.37,5.27,5.27,5.46
14:30,PIHPP,23.254,500,23.26,23.11,23.25,23.361
14:30,TURN,1.87,16632,1.86,1.87,1.87,1.879
14:30,FLWS,18.12,165866,18.21,18.29,18.06,18.38
14:30,BCOW,9.659,1085,9.73,9.73,9.659,9.659
14:30,FCCY,18.04,3036,17.6,17.75,17.702,18.2
14:30,SRCE,45.11,17587,44.58,44.5,44.35,45.29
14:30,VNET,7.755,122184,7.91,7.93,7.68,8.01
14:30,TWOU,71.49,421376,68.13,68.23,68.05,72.06
14:30,QFIN,15.2,13705,15.565,15.04,14.99,15.432
14:30,TPNL,7.78,176967,7.93,7.94,7.63,7.965
14:30,JOBS,74.63,192914,73.68,73.58,73.33,74.9
14:30,EGHT,20.15,332325,20.14,20.17,19.95,20.42
14:30,AAON,45.34,81256,44.93,45,44.46,45.38
14:30,ABEO,7.245,135017,7.17,7.18,7.01,7.37
14:30,ABEOW,3.07,1700,3.07,2.84,2.653,3.07
14:30,ABIL,1.81,187050,1.68,1.68,1.665,1.95
14:30,ABMD,284.03,593348,276.39,277.75,275,286.9
